SRS RGASoft 4.1.0 - Residual Gas Analyzer Software
Document Created on, Friday, October 10, 2025 10:32:26 AM, Central Daylight Time
RGA ID, SRSRGA200VER0.24SN18194


Scan Mode, Analog
Number of Data Points, 3726
Units, Torr
Start Mass, 1, AMU
Stop Mass, 150, AMU
Points Per AMU, 25
Scan Rate, 5.00
Detector, Faraday Cup
Focus Voltage, 90, V
Ion Energy, 12, eV
Electron Energy, 70, eV
CEM Voltage, 0, V
CEM Gain, 1.145
Partial Pressure Sensitivity Factor, 5.64
Total Pressure Sensitivity Factor, 0.237
Filament Current, 1.60, mA


Analog Scan Data
----------------

              Mass (AMU),         Intensity (Torr)
                   20.28,               1.6914e-09
                   20.32,               9.0707e-10
                   20.36,               5.7285e-10
                   20.40,               4.0037e-10
                   20.44,               2.8314e-10
                   20.48,               2.0775e-10
                   20.52,               1.5465e-10
                   20.56,               1.1491e-10
                   20.60,               9.8422e-11
                   20.64,               8.1826e-11
                   20.68,               6.3759e-11
                   20.72,               5.2908e-11
                   20.76,               4.3351e-11
                   20.80,               3.9043e-11
                   20.84,               3.5585e-11
                   20.88,               3.1117e-11
                   20.92,               2.0975e-11
                   20.96,               1.8298e-11
                   21.00,               1.0816e-11
                   21.04,               1.4982e-11
                   21.08,               1.6702e-11
                   21.12,               1.0887e-11
                   21.16,               8.1738e-12
                   21.20,               5.9752e-12
                   21.24,               5.9043e-12
                   21.28,               1.2234e-11
                   21.32,               9.4504e-12
                   21.36,               3.3688e-12
                   21.40,               4.5035e-12
                   21.44,               2.1277e-13
                   21.48,               1.4184e-13
                   21.52,               6.8972e-12
                   21.56,               7.9610e-12
                   21.60,               2.3227e-12
                   21.64,               5.6206e-12
                   21.68,               2.0390e-12
                   21.72,               7.3404e-12
                   21.76,               1.5177e-11
                   21.80,               1.6702e-11
                   21.84,               1.9823e-11
                   21.88,               2.0248e-11
                   21.92,               1.9521e-11
                   21.96,               2.6472e-11
                   22.00,               3.0372e-11
                   22.04,               2.8475e-11
                   22.08,               2.6170e-11
                   22.12,               2.5798e-11
                   22.16,               2.7500e-11
                   22.20,               2.8174e-11
                   22.24,               2.3085e-11
                   22.28,               8.3865e-12
                   22.32,               1.0745e-11
                   22.36,               4.7163e-12
                   22.40,               2.9610e-12
                   22.44,               5.0709e-12
                   22.48,               5.3546e-12
                   22.52,              -8.3333e-13
                   22.56,              -8.3333e-13
                   22.60,              -1.8794e-12
                   22.64,               3.7943e-12
                   22.68,               6.3830e-13
                   22.72,              -2.8546e-12
                   22.76,              -9.5745e-13
                   22.80,              -5.2660e-12
                   22.84,              -3.9539e-12
                   22.88,               9.2199e-13
                   22.92,              -1.4539e-12
                   22.96,              -5.0000e-12
                   23.00,              -1.5248e-12
                   23.04,              -7.2695e-12
                   23.08,              -2.9787e-12
                   23.12,              -8.3333e-13
                   23.16,              -3.5461e-12
                   23.20,              -7.6064e-12
                   23.24,              -6.5780e-12
                   23.28,              -1.0018e-11
                   23.32,              -6.2411e-12
                   23.36,              -5.8333e-12
                   23.40,              -8.0319e-12
                   23.44,              -8.5106e-12
                   23.48,              -9.1135e-12
                   23.52,              -8.1560e-12
                   23.56,              -4.3794e-12
                   23.60,              -4.7872e-12
                   23.64,              -8.2270e-12
                   23.68,              -5.9574e-12
                   23.72,              -1.1755e-11
                   23.76,              -6.3121e-12
                   23.80,              -3.5461e-12
                   23.84,              -3.1915e-12
                   23.88,              -9.2553e-12
                   23.92,              -7.8901e-12
                   23.96,              -9.4681e-12
                   24.00,              -3.1915e-12
                   24.04,              -8.3333e-13
                   24.08,              -4.0957e-12
                   24.12,              -6.1702e-12
                   24.16,              -1.2447e-11
                   24.20,              -9.4681e-12
                   24.24,              -5.5496e-12
                   24.28,              -5.5496e-12
                   24.32,              -1.1543e-11
                   24.36,              -9.0603e-12
                   24.40,              -1.0904e-11
                   24.44,              -4.1667e-12
                   24.48,              -1.5248e-12
                   24.52,              -2.0213e-12
                   24.56,              -6.2943e-12
                   24.60,              -5.2660e-12
                   24.64,              -8.8475e-12
                   24.68,              -1.5248e-12
                   24.72,               5.7624e-12
                   24.76,               3.2270e-12
                   24.80,               5.4255e-12
                   24.84,               2.1809e-12
                   24.88,               2.1099e-12
                   24.92,               7.3227e-12
                   24.96,               7.2518e-12
                   25.00,               4.5035e-12
                   25.04,               7.1809e-12
                   25.08,               2.5355e-12
                   25.12,               8.5284e-12
                   25.16,               1.1241e-11
                   25.20,               9.9645e-12
                   25.24,               2.1277e-13
                   25.28,              -1.0993e-12
                   25.32,              -2.8546e-12
                   25.36,              -2.7837e-12
                   25.40,              -4.2553e-13
                   25.44,              -3.7943e-12
                   25.48,              -5.1241e-12
                   25.52,              -7.3404e-12
                   25.56,              -5.0000e-12
                   25.60,              -1.5957e-12
                   25.64,              -2.8369e-13
                   25.68,              -3.4043e-12
                   25.72,               3.0851e-12
                   25.76,               4.9645e-13
                   25.80,               5.9929e-12
                   25.84,               1.0514e-11
                   25.88,               1.0656e-11
                   25.92,               8.3865e-12
                   25.96,               1.0035e-11
                   26.00,               9.6631e-12
                   26.04,               1.3387e-11
                   26.08,               1.6188e-11
                   26.12,               1.7128e-11
                   26.16,               1.7057e-11
                   26.20,               1.5266e-11
                   26.24,               1.4681e-11
                   26.28,               1.8794e-11
                   26.32,               2.1631e-11
                   26.36,               1.7642e-11
                   26.40,               1.9450e-11
                   26.44,               1.7713e-11
                   26.48,               2.2287e-11
                   26.52,               2.5443e-11
                   26.56,               2.8245e-11
                   26.60,               3.3067e-11
                   26.64,               4.5177e-11
                   26.68,               5.0461e-11
                   26.72,               6.1082e-11
                   26.76,               7.5851e-11
                   26.80,               8.9450e-11
                   26.84,               1.0122e-10
                   26.88,               1.2913e-10
                   26.92,               1.6979e-10
                   26.96,               2.2145e-10
                   27.00,               2.8670e-10
                   27.04,               3.7746e-10
                   27.08,               5.1098e-10
                   27.12,               6.8566e-10
                   27.16,               9.3445e-10
                   27.20,               1.3323e-09
                   27.24,               1.9312e-09
                   27.28,               2.7335e-09
                   27.32,               4.0587e-09
                   27.36,               5.8212e-09
                   27.40,               7.9959e-09
                   27.44,               1.1972e-08
                   27.48,               2.0725e-08
                   27.52,               4.5166e-08
                   27.56,               8.0433e-08
                   27.60,               1.1339e-07
                   27.64,               1.3970e-07
                   27.68,               1.6171e-07
                   27.72,               1.7921e-07
                   27.76,               2.0067e-07
                   27.80,               2.2152e-07
                   27.84,               2.3302e-07
                   27.88,               2.3381e-07
                   27.92,               2.3124e-07
                   27.96,               2.3798e-07
                   28.00,               2.5222e-07
                   28.04,               2.4105e-07
                   28.08,               2.3091e-07
                   28.12,               2.4510e-07
                   28.16,               2.0782e-07
                   28.20,               8.3620e-08
                   28.24,               1.4625e-08
                   28.28,               3.2348e-09
                   28.32,               1.4714e-09
                   28.36,               8.4030e-10
                   28.40,               5.5908e-10
                   28.44,               4.1268e-10
                   28.48,               3.3225e-10
                   28.52,               3.2041e-10
                   28.56,               3.8303e-10
                   28.60,               4.9328e-10
                   28.64,               6.3193e-10
                   28.68,               8.0016e-10
                   28.72,               9.8069e-10
                   28.76,               1.1741e-09
                   28.80,               1.3712e-09
                   28.84,               1.5232e-09
                   28.88,               1.5877e-09
                   28.92,               1.6206e-09
                   28.96,               1.6623e-09
                   29.00,               1.7601e-09
                   29.04,               1.7928e-09
                   29.08,               1.7413e-09
                   29.12,               1.7389e-09
                   29.16,               1.6625e-09
                   29.20,               1.1875e-09
                   29.24,               7.1355e-10
                   29.28,               4.3711e-10
                   29.32,               2.8445e-10
                   29.36,               2.0218e-10
                   29.40,               1.4902e-10
                   29.44,               1.1548e-10
                   29.48,               9.9539e-11
                   29.52,               8.7500e-11
                   29.56,               7.8830e-11
                   29.60,               8.9450e-11
                   29.64,               1.0270e-10
                   29.68,               1.2879e-10
                   29.72,               1.4723e-10
                   29.76,               1.6798e-10
                   29.80,               1.8734e-10
                   29.84,               2.0879e-10
                   29.88,               2.2739e-10
                   29.92,               2.4429e-10
                   29.96,               2.5434e-10
                   30.00,               2.6298e-10
                   30.04,               2.7232e-10
                   30.08,               2.6936e-10
                   30.12,               2.8030e-10
                   30.16,               2.7512e-10
                   30.20,               2.3144e-10
                   30.24,               1.6546e-10
                   30.28,               1.2181e-10
                   30.32,               8.7677e-11
                   30.36,               7.5142e-11
                   30.40,               6.2961e-11
                   30.44,               5.0851e-11
                   30.48,               4.1454e-11
                   30.52,               4.0106e-11
                   30.56,               3.8741e-11
                   30.60,               4.4574e-11
                   30.64,               4.6702e-11
                   30.68,               4.6401e-11
                   30.72,               5.7571e-11
                   30.76,               5.9184e-11
                   30.80,               7.6277e-11
                   30.84,               9.2979e-11
                   30.88,               1.1482e-10
                   30.92,               1.3855e-10
                   30.96,               1.8496e-10
                   31.00,               2.4340e-10
                   31.04,               3.3326e-10
                   31.08,               4.4970e-10
                   31.12,               5.7064e-10
                   31.16,               7.0743e-10
                   31.20,               9.4073e-10
                   31.24,               1.3043e-09
                   31.28,               1.8723e-09
                   31.32,               2.7304e-09
                   31.36,               3.8030e-09
                   31.40,               5.2320e-09
                   31.44,               7.5963e-09
                   31.48,               1.3216e-08
                   31.52,               3.0199e-08
                   31.56,               4.7790e-08
                   31.60,               6.4065e-08
                   31.64,               7.9303e-08
                   31.68,               9.1296e-08
                   31.72,               1.0549e-07
                   31.76,               1.2334e-07
                   31.80,               1.3375e-07
                   31.84,               1.3659e-07
                   31.88,               1.3692e-07
                   31.92,               1.3935e-07
                   31.96,               1.5109e-07
                   32.00,               1.5116e-07
                   32.04,               1.4158e-07
                   32.08,               1.4321e-07
                   32.12,               1.4395e-07
                   32.16,               9.1742e-08
                   32.20,               3.0686e-08
                   32.24,               6.2119e-09
                   32.28,               1.9174e-09
                   32.32,               9.5532e-10
                   32.36,               5.7401e-10
                   32.40,               3.9482e-10
                   32.44,               2.8660e-10
                   32.48,               2.1002e-10
                   32.52,               1.6057e-10
                   32.56,               1.2934e-10
                   32.60,               1.0979e-10
                   32.64,               1.0250e-10
                   32.68,               9.7270e-11
                   32.72,               8.8635e-11
                   32.76,               9.0514e-11
                   32.80,               9.0355e-11
                   32.84,               9.6436e-11
                   32.88,               1.0527e-10
                   32.92,               1.0878e-10
                   32.96,               1.0844e-10
                   33.00,               1.1232e-10
                   33.04,               1.0778e-10
                   33.08,               1.1140e-10
                   33.12,               1.1775e-10
                   33.16,               1.1395e-10
                   33.20,               9.2500e-11
                   33.24,               7.1773e-11
                   33.28,               5.3617e-11
                   33.32,               4.4184e-11
                   33.36,               3.9557e-11
                   33.40,               3.3812e-11
                   33.44,               3.5372e-11
                   33.48,               3.0904e-11
                   33.52,               4.4504e-11
                   33.56,               6.8103e-11
                   33.60,               9.6844e-11
                   33.64,               1.2872e-10
                   33.68,               1.7683e-10
                   33.72,               2.2438e-10
                   33.76,               2.8078e-10
                   33.80,               3.4525e-10
                   33.84,               3.8968e-10
                   33.88,               4.2149e-10
                   33.92,               4.4775e-10
