SRS RGASoft 4.1.0 - Residual Gas Analyzer Software
Document Created on, Thursday, October 9, 2025 11:25:23 AM, Central Daylight Time
RGA ID, SRSRGA200VER0.24SN18194


Scan Mode, Analog
Number of Data Points, 3726
Units, Torr
Start Mass, 1, AMU
Stop Mass, 150, AMU
Points Per AMU, 25
Scan Rate, 5.00
Detector, Faraday Cup
Focus Voltage, 90, V
Ion Energy, 12, eV
Electron Energy, 70, eV
CEM Voltage, 0, V
CEM Gain, 1.145
Partial Pressure Sensitivity Factor, 5.64
Total Pressure Sensitivity Factor, 0.237
Filament Current, 1.60, mA


Analog Scan Data
----------------

              Mass (AMU),         Intensity (Torr)
                   37.16,               1.3759e-11
                   37.20,               9.6277e-12
                   37.24,               9.2021e-12
                   37.28,               3.7411e-12
                   37.32,               5.8511e-13
                   37.36,               2.4468e-12
                   37.40,               3.2624e-12
                   37.44,               1.3475e-12
                   37.48,               4.4326e-12
                   37.52,               3.4043e-12
                   37.56,              -3.3156e-12
                   37.60,               1.1879e-12
                   37.64,              -3.5461e-14
                   37.68,               5.3369e-12
                   37.72,               7.9610e-12
                   37.76,               5.6738e-12
                   37.80,               8.5816e-12
                   37.84,               1.2695e-11
                   37.88,               9.3440e-12
                   37.92,               1.1791e-11
                   37.96,               9.2730e-12
                   38.00,               4.8404e-12
                   38.04,               6.0993e-12
                   38.08,               1.1507e-11
                   38.12,               1.0106e-11
                   38.16,               1.3191e-11
                   38.20,               1.0745e-11
                   38.24,               6.9149e-12
                   38.28,               1.1649e-11
                   38.32,               6.8617e-12
                   38.36,               3.4043e-12
                   38.40,               3.1915e-12
                   38.44,               1.4716e-12
                   38.48,              -2.1986e-12
                   38.52,               3.3333e-12
                   38.56,               3.1915e-12
                   38.60,               6.4362e-12
                   38.64,               7.1986e-12
                   38.68,               6.6312e-12
                   38.72,               9.5745e-12
                   38.76,               2.1312e-11
                   38.80,               2.2323e-11
                   38.84,               2.9876e-11
                   38.88,               3.3298e-11
                   38.92,               3.6294e-11
                   38.96,               4.7128e-11
                   39.00,               5.5035e-11
                   39.04,               5.8688e-11
                   39.08,               6.2748e-11
                   39.12,               6.6064e-11
                   39.16,               6.1968e-11
                   39.20,               6.8617e-11
                   39.24,               6.0745e-11
                   39.28,               6.3369e-11
                   39.32,               6.5213e-11
                   39.36,               6.7996e-11
                   39.40,               7.8688e-11
                   39.44,               1.0218e-10
                   39.48,               1.3550e-10
                   39.52,               2.3888e-10
                   39.56,               4.3255e-10
                   39.60,               6.8791e-10
                   39.64,               1.0436e-09
                   39.68,               1.5314e-09
                   39.72,               1.9719e-09
                   39.76,               2.2478e-09
                   39.80,               2.4284e-09
                   39.84,               2.5828e-09
                   39.88,               2.8429e-09
                   39.92,               2.8355e-09
                   39.96,               2.8183e-09
                   40.00,               2.7677e-09
                   40.04,               2.6745e-09
                   40.08,               2.6102e-09
                   40.12,               2.2946e-09
                   40.16,               1.5006e-09
                   40.20,               8.8137e-10
                   40.24,               5.1348e-10
                   40.28,               3.2266e-10
                   40.32,               2.2230e-10
                   40.36,               1.6193e-10
                   40.40,               1.1402e-10
                   40.44,               8.6082e-11
                   40.48,               6.4379e-11
                   40.52,               5.1028e-11
                   40.56,               4.8014e-11
                   40.60,               3.9309e-11
                   40.64,               3.6294e-11
                   40.68,               3.9379e-11
                   40.72,               3.9379e-11
                   40.76,               4.2199e-11
                   40.80,               5.5018e-11
                   40.84,               5.5018e-11
                   40.88,               6.6135e-11
                   40.92,               6.7996e-11
                   40.96,               6.8475e-11
                   41.00,               7.1738e-11
                   41.04,               7.5337e-11
                   41.08,               7.3617e-11
                   41.12,               7.4557e-11
                   41.16,               7.0337e-11
                   41.20,               6.4291e-11
                   41.24,               5.8298e-11
                   41.28,               4.3121e-11
                   41.32,               3.1028e-11
                   41.36,               2.3830e-11
                   41.40,               1.6294e-11
                   41.44,               1.2074e-11
                   41.48,               1.6578e-11
                   41.52,               6.9149e-12
                   41.56,               9.6986e-12
                   41.60,               1.2624e-11
                   41.64,               1.2216e-11
                   41.68,               1.9273e-11
                   41.72,               2.4823e-11
                   41.76,               2.5762e-11
                   41.80,               3.2411e-11
                   41.84,               3.5337e-11
                   41.88,               3.6294e-11
                   41.92,               4.6383e-11
                   41.96,               5.2979e-11
                   42.00,               5.2606e-11
                   42.04,               5.5869e-11
                   42.08,               5.1844e-11
                   42.12,               5.1082e-11
                   42.16,               5.7766e-11
                   42.20,               4.8918e-11
                   42.24,               4.3085e-11
                   42.28,               3.1543e-11
                   42.32,               2.0390e-11
                   42.36,               1.7908e-11
                   42.40,               1.5727e-11
                   42.44,               1.0195e-11
                   42.48,               1.2358e-11
                   42.52,               1.2358e-11
                   42.56,               8.7943e-12
                   42.60,               1.6170e-11
                   42.64,               2.4965e-11
                   42.68,               2.7642e-11
                   42.72,               3.8493e-11
                   42.76,               4.5922e-11
                   42.80,               5.4433e-11
                   42.84,               7.2234e-11
                   42.88,               7.6294e-11
                   42.92,               9.0071e-11
                   42.96,               9.7908e-11
                   43.00,               1.0576e-10
                   43.04,               1.1248e-10
                   43.08,               1.2771e-10
                   43.12,               1.2933e-10
                   43.16,               1.3798e-10
                   43.20,               1.3043e-10
                   43.24,               1.1833e-10
                   43.28,               1.1289e-10
                   43.32,               1.1323e-10
                   43.36,               1.1582e-10
                   43.40,               1.2312e-10
                   43.44,               1.3644e-10
                   43.48,               1.5965e-10
                   43.52,               2.2317e-10
                   43.56,               3.5351e-10
                   43.60,               6.2043e-10
                   43.64,               1.0659e-09
                   43.68,               1.6426e-09
                   43.72,               2.3015e-09
                   43.76,               3.0202e-09
                   43.80,               3.4102e-09
                   43.84,               3.6937e-09
                   43.88,               3.9624e-09
                   43.92,               4.2234e-09
                   43.96,               4.3118e-09
                   44.00,               4.3272e-09
                   44.04,               4.1130e-09
                   44.08,               4.0268e-09
                   44.12,               3.9149e-09
                   44.16,               2.8507e-09
                   44.20,               1.7839e-09
                   44.24,               9.7548e-10
                   44.28,               5.4713e-10
                   44.32,               3.4500e-10
                   44.36,               2.3191e-10
                   44.40,               1.5988e-10
                   44.44,               1.2938e-10
                   44.48,               9.5833e-11
                   44.52,               7.5904e-11
                   44.56,               5.8848e-11
                   44.60,               4.7411e-11
                   44.64,               4.6968e-11
                   44.68,               4.9362e-11
                   44.72,               4.5319e-11
                   44.76,               5.1613e-11
                   44.80,               5.3050e-11
                   44.84,               5.1915e-11
                   44.88,               5.8156e-11
                   44.92,               6.0284e-11
                   44.96,               6.4291e-11
                   45.00,               6.8777e-11
                   45.04,               6.5904e-11
                   45.08,               6.1667e-11
                   45.12,               6.8777e-11
                   45.16,               6.3067e-11
                   45.20,               5.8387e-11
                   45.24,               4.7730e-11
                   45.28,               3.1631e-11
                   45.32,               2.6348e-11
                   45.36,               2.8138e-11
                   45.40,               1.8972e-11
                   45.44,               1.5160e-11
                   45.48,               9.6986e-12
                   45.52,               4.5035e-12
                   45.56,               1.0691e-11
                   45.60,               1.2571e-11
                   45.64,               1.5160e-11
                   45.68,               1.7128e-11
                   45.72,               1.6560e-11
                   45.76,               1.7695e-11
                   45.80,               2.7571e-11
                   45.84,               2.5762e-11
                   45.88,               3.2199e-11
                   45.92,               3.4238e-11
                   45.96,               3.2926e-11
                   46.00,               3.5124e-11
                   46.04,               4.3528e-11
                   46.08,               4.2500e-11
                   46.12,               4.4574e-11
                   46.16,               3.9167e-11
                   46.20,               3.1028e-11
                   46.24,               2.9450e-11
                   46.28,               2.1684e-11
                   46.32,               1.7270e-11
                   46.36,               1.6277e-11
                   46.40,               1.0195e-11
                   46.44,               4.5745e-12
                   46.48,               5.9397e-12
                   46.52,               8.6879e-13
                   46.56,               2.0213e-12
                   46.60,               4.0248e-12
                   46.64,               3.6879e-12
                   46.68,               2.0922e-12
                   46.72,               7.4113e-12
                   46.76,               1.6844e-12
                   46.80,               3.4752e-12
                   46.84,               2.3050e-12
                   46.88,              -9.2199e-13
                   46.92,               2.7837e-12
                   46.96,               2.4468e-12
                   47.00,               6.5603e-13
                   47.04,               3.5461e-12
                   47.08,               3.8121e-12
                   47.12,               2.1809e-12
                   47.16,               7.8901e-12
                   47.20,               5.7447e-12
                   47.24,               7.1986e-12
                   47.28,               6.0816e-12
                   47.32,               4.8404e-12
                   47.36,               1.4894e-12
                   47.40,               5.1950e-12
                   47.44,               2.0922e-12
                   47.48,               4.2908e-12
                   47.52,               4.2908e-12
                   47.56,               4.6099e-13
                   47.60,               3.1915e-12
                   47.64,               4.9823e-12
                   47.68,               3.6702e-12
                   47.72,               5.1241e-12
                   47.76,               1.6844e-12
                   47.80,              -1.3475e-12
                   47.84,               3.2624e-12
                   47.88,               1.4007e-12
                   47.92,               1.7553e-12
                   47.96,               2.5709e-12
                   48.00,               3.4043e-12
                   48.04,               1.7553e-12
                   48.08,               8.9362e-12
                   48.12,               7.4645e-12
                   48.16,               9.3440e-12
                   48.20,               7.9610e-12
                   48.24,               3.5461e-12
                   48.28,               4.9823e-12
                   48.32,               4.8582e-12
                   48.36,              -1.2234e-12
                   48.40,               3.0496e-12
                   48.44,              -9.3972e-13
                   48.48,              -5.7624e-12
                   48.52,               7.0922e-13
                   48.56,               8.6879e-13
                   48.60,              -1.0638e-13
                   48.64,              -1.7730e-13
                   48.68,              -1.2057e-12
                   48.72,              -3.5284e-12
                   48.76,               3.1206e-12
                   48.80,              -2.4645e-12
                   48.84,               4.4326e-13
                   48.88,               1.7730e-13
                   48.92,              -1.2766e-12
                   48.96,              -5.3191e-13
                   49.00,               4.9113e-12
                   49.04,               4.2376e-12
                   49.08,               5.5319e-12
                   49.12,               2.3759e-12
                   49.16,               2.2340e-12
                   49.20,               4.8404e-12
                   49.24,               1.8085e-12
                   49.28,               7.2695e-13
                   49.32,               2.1631e-12
                   49.36,              -1.3475e-12
                   49.40,              -4.7163e-12
                   49.44,              -3.1915e-13
                   49.48,              -2.7482e-12
                   49.52,               1.7730e-13
                   49.56,               1.8262e-12
                   49.60,              -1.2411e-13
                   49.64,              -2.6950e-12
                   49.68,               3.8121e-12
                   49.72,              -1.3475e-12
                   49.76,               6.5603e-13
                   49.80,               1.0106e-12
                   49.84,              -1.7730e-12
                   49.88,               4.2553e-13
                   49.92,               3.6170e-12
                   49.96,               2.5709e-12
                   50.00,               5.4078e-12
                   50.04,               3.8830e-12
                   50.08,               2.9255e-12
                   50.12,               8.7943e-12
                   50.16,               2.6596e-12
                   50.20,               1.8262e-12
                   50.24,               6.5603e-13
                   50.28,              -3.3156e-12
                   50.32,              -4.9113e-12
                   50.36,              -3.5461e-14
                   50.40,              -2.6064e-12
                   50.44,               5.1418e-13
                   50.48,              -1.9149e-12
                   50.52,              -2.8901e-12
                   50.56,               1.6135e-12
                   50.60,               1.9681e-12
                   50.64,              -1.0106e-12
                   50.68,               3.7234e-13
                   50.72,              -1.2057e-12
                   50.76,              -1.6312e-12
                   50.80,               6.3652e-12
                   50.84,               2.7128e-12
                   50.88,               6.2943e-12
                   50.92,               9.1312e-12
                   50.96,               1.0887e-11
                   51.00,               9.2021e-12
                   51.04,               1.5585e-11
                   51.08,               6.5603e-12
                   51.12,               7.3404e-12
                   51.16,               6.9149e-12
                   51.20,              -1.0638e-13
                   51.24,               3.7589e-12
                   51.28,               8.5106e-12
                   51.32,               4.6454e-12
                   51.36,               8.7943e-12
                   51.40,               5.4610e-12
                   51.44,              -1.8440e-12
                   51.48,               4.0957e-12
                   51.52,               3.1383e-12
                   51.56,               4.7163e-12
                   51.60,               6.3652e-12
                   51.64,               8.5106e-13
                   51.68,              -1.2057e-12
                   51.72,               9.3440e-12
                   51.76,               6.0816e-12
                   51.80,               9.6277e-12
                   51.84,               6.5071e-12
                   51.88,               1.6844e-12
                   51.92,               1.4184e-12
                   51.96,               8.7943e-12
                   52.00,               6.2234e-12
                   52.04,               6.2234e-12
                   52.08,               5.8156e-12
                   52.12,               6.5603e-13
                   52.16,               3.1915e-12
                   52.20,               3.5993e-12
                   52.24,               3.4043e-12
                   52.28,               2.0922e-12
                   52.32,              -3.9007e-13
                   52.36,              -2.0567e-12
                   52.40,               2.8546e-12
                   52.44,              -3.0319e-12
                   52.48,              -9.2199e-13
                   52.52,               1.2057e-12
                   52.56,              -1.3475e-12
                   52.60,               1.4007e-12
                   52.64,               3.3333e-12
                   52.68,              -3.0142e-13
                   52.72,               3.1206e-12
                   52.76,               1.7730e-13
                   52.80,              -3.1028e-12
                   52.84,               3.6170e-12
                   52.88,               3.6702e-12
                   52.92,               4.2908e-12
                   52.96,               5.6738e-12
                   53.00,               2.7128e-12
                   53.04,              -1.2057e-12
                   53.08,               5.0532e-12
                   53.12,               1.8262e-12
                   53.16,               6.0816e-12
                   53.20,               5.2482e-12
                   53.24,               9.9291e-13
                   53.28,               1.6844e-12
                   53.32,               5.1241e-12
                   53.36,              -2.0567e-12
                   53.40,              -6.5603e-13
                   53.44,              -3.9362e-12
                   53.48,              -2.5230e-11
                   53.52,              -2.3333e-11
                   53.56,              -1.4876e-11
                   53.60,              -6.3830e-12
                   53.64,               1.9273e-11
                   53.68,               1.4096e-11
                   53.72,               8.3688e-12
                   53.76,               1.2571e-11
                   53.80,               5.6738e-12
                   53.84,               6.2234e-12
                   53.88,               6.2234e-12
                   53.92,               4.2908e-12
                   53.96,               2.6418e-12
                   54.00,               9.6986e-12
                   54.04,               3.3333e-12
                   54.08,               7.8901e-12
                   54.12,               7.4645e-12
                   54.16,               1.0638e-12
                   54.20,               5.9574e-12
                   54.24,               7.3404e-12
                   54.28,               4.0248e-12
                   54.32,               4.0957e-12
                   54.36,               2.3050e-12
                   54.40,               7.8014e-13
                   54.44,               2.1631e-12
                   54.48,              -1.9149e-12
                   54.52,               1.6135e-12
                   54.56,               7.2695e-13
                   54.60,              -1.9858e-12
                   54.64,              -6.5603e-13
                   54.68,               4.2199e-12
                   54.72,               1.8262e-12
                   54.76,               3.8121e-12
                   54.80,               4.7695e-12
                   54.84,               3.8121e-12
                   54.88,               7.3404e-12
                   54.92,               1.1507e-11
                   54.96,               8.4397e-12
                   55.00,               1.1933e-11
                   55.04,               1.2358e-11
                   55.08,               8.7234e-12
                   55.12,               1.3617e-11
                   55.16,               1.4167e-11
                   55.20,               1.5160e-11
                   55.24,               1.2145e-11
                   55.28,               7.6241e-12
                   55.32,               5.9574e-12
                   55.36,               9.6986e-12
                   55.40,               2.9255e-12
                   55.44,               4.1667e-12
                   55.48,               5.1241e-12
                   55.52,               3.1206e-12
                   55.56,               2.2340e-12
                   55.60,               3.9539e-12
                   55.64,               1.2766e-12
                   55.68,               3.5461e-12
                   55.72,               4.2908e-12
                   55.76,               1.6844e-12
                   55.80,               7.1277e-12
                   55.84,               6.0284e-12
                   55.88,               3.8121e-12
                   55.92,               4.9823e-12
                   55.96,               5.9397e-12
                   56.00,               6.5071e-12
                   56.04,               1.3191e-11
                   56.08,               9.3440e-12
                   56.12,               1.1099e-11
                   56.16,               8.6525e-12
                   56.20,               6.2234e-12
                   56.24,               8.6525e-12
                   56.28,               1.0195e-11
                   56.32,               4.6454e-12
                   56.36,               4.0957e-12
                   56.40,               2.9965e-12
                   56.44,               2.7128e-12
                   56.48,               6.7908e-12
                   56.52,               5.9574e-12
                   56.56,               6.2234e-12
                   56.60,               7.1986e-12
                   56.64,               5.4078e-12
                   56.68,               2.3759e-12
                   56.72,               1.0957e-11
                   56.76,               3.5461e-12
                   56.80,               4.0957e-12
                   56.84,               2.5709e-12
                   56.88,               3.6702e-12
                   56.92,               6.0284e-12
                   56.96,               1.1099e-11
                   57.00,               7.8901e-12
                   57.04,               1.0887e-11
                   57.08,               1.1082e-11
                   57.12,               8.7234e-12
                   57.16,               1.2358e-11
                   57.20,               1.1241e-11
                   57.24,               1.0195e-11
                   57.28,               9.2021e-12
                   57.32,               7.2695e-12
                   57.36,               4.9823e-12
                   57.40,               1.0532e-11
                   57.44,               3.1383e-12
                   57.48,               4.0957e-12
                   57.52,               3.5461e-12
                   57.56,               2.0922e-12
                   57.60,               1.1348e-12
                   57.64,               5.1950e-12
                   57.68,               5.8511e-13
                   57.72,               3.4752e-12
                   57.76,               2.0922e-12
                   57.80,              -1.7730e-12
                   57.84,               1.4007e-12
                   57.88,               3.5461e-12
                   57.92,               5.3369e-12
                   57.96,               7.9610e-12
                   58.00,               7.9610e-12
                   58.04,               7.1986e-12
                   58.08,               1.4592e-11
                   58.12,               1.1507e-11
                   58.16,               1.5018e-11
                   58.20,               9.7695e-12
                   58.24,               3.9539e-12
                   58.28,               5.0000e-12
                   58.32,               1.1099e-11
                   58.36,               3.9539e-12
                   58.40,               3.9539e-12
                   58.44,              -3.1738e-12
                   58.48,              -1.9805e-11
                   58.52,              -2.6277e-11
                   58.56,              -2.1631e-11
                   58.60,              -1.7500e-11
                   58.64,              -6.8085e-12
                   58.68,               2.0408e-11
                   58.72,               1.3617e-11
                   58.76,               1.5160e-11
                   58.80,               8.1738e-12
                   58.84,               9.2021e-12
                   58.88,               5.3901e-12
                   58.92,               3.0674e-12
                   58.96,               3.8830e-12
                   59.00,               6.8440e-12
                   59.04,               1.2766e-12
                   59.08,               2.8546e-12
                   59.12,               2.1809e-12
                   59.16,              -1.2057e-12
                   59.20,               3.7589e-12
                   59.24,               5.1950e-12
                   59.28,              -8.8652e-14
                   59.32,               8.6879e-13
                   59.36,              -1.4894e-12
                   59.40,              -3.1028e-12
                   59.44,               7.4823e-12
                   59.48,               4.5213e-12
                   59.52,               2.9255e-12
                   59.56,               3.0674e-12
                   59.60,              -1.6489e-12
                   59.64,              -5.5496e-12
                   59.68,               4.7695e-12
                   59.72,               2.6418e-12
                   59.76,               5.8156e-12
                   59.80,               5.3901e-12
                   59.84,               3.0142e-13
                   59.88,               3.1206e-12
                   59.92,               5.6028e-12
                   59.96,               2.3759e-12
                   60.00,               4.2199e-12
                   60.04,               3.5461e-12
                   60.08,               3.0142e-13
                   60.12,               3.2624e-12
                   60.16,               2.0390e-12
                   60.20,               2.9965e-12
                   60.24,               2.9255e-12
                   60.28,               1.9681e-12
                   60.32,               2.5709e-12
                   60.36,               7.8901e-12
                   60.40,               4.1667e-12
                   60.44,               4.4326e-12
                   60.48,               3.4752e-12
                   60.52,               3.3333e-12
                   60.56,               5.6738e-12
                   60.60,               7.9078e-12
                   60.64,               2.6418e-12
                   60.68,               5.3901e-12
                   60.72,               5.1950e-12
                   60.76,               2.3050e-12
                   60.80,               2.6418e-12
                   60.84,              -3.3688e-13
                   60.88,               2.7128e-12
                   60.92,               2.7837e-12
                   60.96,              -1.6489e-12
                   61.00,              -1.5071e-12
                   61.04,               5.3901e-12
                   61.08,              -3.5461e-14
                   61.12,               3.7411e-12
                   61.16,               3.1915e-12
                   61.20,              -1.0638e-13
                   61.24,               2.4468e-12
                   61.28,               4.1489e-12
                   61.32,               2.9255e-12
                   61.36,               1.4007e-12
                   61.40,              -7.8014e-13
                   61.44,               2.4823e-13
                   61.48,               4.7872e-12
                   61.52,               1.3298e-12
                   61.56,               1.8794e-12
                   61.60,               4.6454e-12
                   61.64,               6.3830e-13
                   61.68,              -1.0106e-12
                   61.72,               4.8404e-12
                   61.76,               4.0780e-12
                   61.80,               4.0248e-12
                   61.84,               4.8404e-12
                   61.88,              -1.0638e-13
                   61.92,               4.1667e-12
                   61.96,               8.2447e-12
                   62.00,               3.2624e-12
                   62.04,               5.2660e-12
                   62.08,               1.8262e-12
                   62.12,              -2.3936e-12
                   62.16,               3.4752e-12
                   62.20,               3.9539e-12
                   62.24,               2.7305e-12
                   62.28,               4.9113e-12
                   62.32,               2.5709e-12
                   62.36,               2.3050e-12
                   62.40,               6.9149e-12
                   62.44,               2.3759e-12
                   62.48,               7.2695e-13
                   62.52,               6.3830e-13
                   62.56,              -4.0071e-12
                   62.60,              -4.5745e-12
                   62.64,               5.1418e-13
                   62.68,              -1.0106e-12
                   62.72,               4.1489e-12
                   62.76,               2.9787e-12
                   62.80,              -1.7021e-12
                   62.84,              -1.0638e-13
                   62.88,               9.3972e-13
                   62.92,               3.1915e-13
                   62.96,               3.4752e-12
                   63.00,               1.3475e-12
                   63.04,              -2.3050e-13
                   63.08,               7.3404e-12
                   63.12,               4.0248e-12
                   63.16,               4.4326e-12
                   63.20,               4.2199e-12
                   63.24,              -3.5461e-14
                   63.28,              -4.9823e-12
                   63.32,               1.6135e-12
                   63.36,              -3.2447e-12
                   63.40,               6.5603e-13
                   63.44,              -1.0638e-12
                   63.48,              -4.6986e-12
                   63.52,              -2.0035e-11
                   63.56,              -2.7110e-11
                   63.60,              -2.2642e-11
                   63.64,              -1.5426e-11
                   63.68,              -1.8085e-12
                   63.72,               1.3617e-11
                   63.76,               1.8546e-11
                   63.80,               1.4752e-11
                   63.84,               1.1933e-11
                   63.88,               9.3617e-12
                   63.92,               4.6454e-12
                   63.96,               2.9255e-12
                   64.00,               8.9184e-12
                   64.04,               5.3901e-12
                   64.08,               9.2730e-12
                   64.12,               1.0816e-11
                   64.16,               5.6206e-12
                   64.20,               3.1915e-12
                   64.24,               4.7163e-12
                   64.28,              -1.4894e-12
                   64.32,               2.3759e-12
                   64.36,               2.7837e-12
                   64.40,              -5.8511e-13
                   64.44,               5.5496e-12
                   64.48,               4.2908e-12
                   64.52,               5.3901e-12
                   64.56,               3.5993e-12
                   64.60,               3.7234e-13
                   64.64,              -1.9149e-12
                   64.68,               6.2943e-12
                   64.72,               3.5284e-12
                   64.76,               5.1950e-12
                   64.80,               2.9255e-12
                   64.84,              -6.5603e-13
                   64.88,               4.2376e-12
                   64.92,               9.9823e-12
                   64.96,               5.6738e-12
                   65.00,               6.5071e-12
                   65.04,               2.7128e-12
                   65.08,              -2.6064e-12
                   65.12,               3.6879e-12
                   65.16,               4.7872e-12
                   65.20,               1.9681e-12
                   65.24,               3.7411e-12
                   65.28,               3.7411e-12
                   65.32,               1.0106e-12
                   65.36,               6.9149e-12
                   65.40,               1.2057e-12
                   65.44,               3.7411e-12
                   65.48,               3.0674e-12
                   65.52,              -8.1560e-13
                   65.56,               6.3830e-13
                   65.60,               6.7730e-12
                   65.64,               2.9255e-12
                   65.68,               4.6454e-12
                   65.72,               5.2660e-12
                   65.76,               1.4007e-12
                   65.80,               6.2411e-12
                   65.84,               7.3404e-12
                   65.88,               4.2908e-12
                   65.92,               2.9965e-12
                   65.96,               3.0142e-13
                   66.00,              -2.4113e-12
                   66.04,               9.0780e-12
                   66.08,               4.2199e-12
                   66.12,               8.1738e-12
                   66.16,               7.0567e-12
                   66.20,               5.5319e-12
                   66.24,               4.9113e-12
                   66.28,               6.7199e-12
                   66.32,              -3.1915e-13
                   66.36,               1.0638e-12
                   66.40,              -2.3936e-12
                   66.44,              -1.8121e-11
                   66.48,              -2.0035e-11
                   66.52,               5.4787e-12
                   66.56,               1.1507e-11
                   66.60,               1.1933e-11
                   66.64,               8.0319e-12
                   66.68,               3.4043e-12
                   66.72,               6.6489e-12
                   66.76,               1.4894e-12
                   66.80,               3.2624e-12
                   66.84,               3.8830e-12
                   66.88,               2.9255e-12
                   66.92,               3.6170e-12
                   66.96,               1.0319e-11
                   67.00,               4.7695e-12
                   67.04,               9.2730e-12
                   67.08,               8.8652e-12
                   67.12,               6.3830e-13
                   67.16,               3.2624e-12
                   67.20,               6.1702e-12
                   67.24,               3.8830e-12
                   67.28,               3.5461e-12
                   67.32,               1.9504e-12
                   67.36,              -2.6064e-12
                   67.40,               1.4716e-12
                   67.44,              -2.1986e-12
                   67.48,               1.4007e-12
                   67.52,              -7.9787e-13
                   67.56,              -7.8901e-12
                   67.60,              -3.1933e-11
                   67.64,              -1.8599e-11
                   67.68,              -1.7358e-11
                   67.72,               4.3440e-12
                   67.76,               1.6418e-11
                   67.80,               8.5816e-12
                   67.84,               7.0567e-12
                   67.88,               4.2199e-12
                   67.92,               4.4326e-12
                   67.96,               6.0816e-12
                   68.00,               3.6170e-12
                   68.04,               2.6418e-12
                   68.08,               6.9149e-12
                   68.12,               5.4787e-12
                   68.16,               6.3652e-12
                   68.20,               6.7199e-12
                   68.24,               4.2553e-13
                   68.28,               7.8014e-13
                   68.32,               5.2482e-12
                   68.36,               2.1631e-12
                   68.40,               5.1241e-12
                   68.44,               4.2199e-12
                   68.48,              -2.0567e-12
                   68.52,              -4.1489e-12
                   68.56,              -6.5603e-13
                   68.60,               9.3972e-13
                   68.64,               2.8546e-12
                   68.68,               3.1915e-12
                   68.72,              -1.7730e-13
                   68.76,               4.2908e-12
                   68.80,               1.8262e-12
                   68.84,               9.2199e-13
                   68.88,               3.1206e-12
                   68.92,               2.2340e-12
                   68.96,               3.1915e-13
                   69.00,               1.0248e-11
                   69.04,               4.7163e-12
                   69.08,               6.9149e-12
                   69.12,               6.2234e-12
                   69.16,               4.8404e-12
                   69.20,               7.6773e-12
                   69.24,               1.2695e-11
                   69.28,               7.8901e-12
                   69.32,               9.0603e-12
                   69.36,               5.3901e-12
                   69.40,              -1.7730e-13
                   69.44,               3.2624e-12
                   69.48,               5.5319e-12
                   69.52,               4.9823e-12
                   69.56,               5.5319e-12
                   69.60,               3.6702e-12
                   69.64,               4.2908e-12
                   69.68,               7.8901e-12
                   69.72,               3.8121e-12
                   69.76,               5.8865e-12
                   69.80,               6.9149e-12
                   69.84,               6.7021e-12
                   69.88,               7.4645e-12
                   69.92,               9.1489e-12
                   69.96,               4.0957e-12
                   70.00,               9.0603e-12
                   70.04,               1.0177e-11
                   70.08,               6.7730e-12
                   70.12,               8.3156e-12
                   70.16,               9.6986e-12
                   70.20,               8.7234e-12
                   70.24,               1.1223e-11
                   70.28,               7.0567e-12
                   70.32,               3.8830e-12
                   70.36,               1.0674e-11
                   70.40,               8.5816e-12
                   70.44,               9.4149e-12
                   70.48,               8.7234e-12
                   70.52,               6.3652e-12
                   70.56,               4.8582e-12
                   70.60,               9.1489e-12
                   70.64,               6.0816e-12
                   70.68,               7.3936e-12
                   70.72,               4.0248e-12
                   70.76,               4.9645e-13
                   70.80,               3.1206e-12
                   70.84,               6.0816e-12
                   70.88,               4.2908e-12
                   70.92,               1.6135e-12
                   70.96,              -2.5355e-12
                   71.00,              -1.4770e-11
                   71.04,              -2.6809e-11
                   71.08,              -1.8191e-11
                   71.12,              -2.7482e-12
                   71.16,               1.7270e-11
                   71.20,               1.2216e-11
                   71.24,               8.2979e-12
                   71.28,               1.0053e-11
                   71.32,               5.8865e-12
                   71.36,               9.4858e-12
                   71.40,               5.8156e-12
                   71.44,               3.3333e-12
                   71.48,               6.3121e-12
                   71.52,               8.3156e-12
                   71.56,               2.0390e-12
                   71.60,               4.9823e-12
                   71.64,               3.5461e-12
                   71.68,              -2.8901e-12
                   71.72,               2.3759e-12
                   71.76,               2.2340e-12
